ts,symbol,best_bid_price,best_bid_size,best_ask_price,best_ask_size
2025-12-25T22:41:00.091726,ETHUSDT,2938.40,1.10,2938.41,11.86
2025-12-25T22:41:00.172185,ETHUSDT,2938.40,1.25,2938.41,11.86
2025-12-25T22:41:00.242461,ETHUSDT,2938.40,1.18,2938.41,11.86
2025-12-25T22:41:00.861538,ETHUSDT,2938.40,0.88,2938.41,11.86
2025-12-25T22:41:00.871216,ETHUSDT,2938.25,0.01,2938.41,11.87
2025-12-25T22:41:00.881599,ETHUSDT,2938.19,0.05,2938.20,17.92
2025-12-25T22:41:00.896713,ETHUSDT,2938.19,4.17,2938.20,15.44
2025-12-25T22:41:00.912233,ETHUSDT,2938.19,0.71,2938.20,15.44
2025-12-25T22:41:01.032044,ETHUSDT,2938.19,1.05,2938.20,15.44
2025-12-25T22:41:01.171581,ETHUSDT,2938.19,1.05,2938.20,15.46
2025-12-25T22:41:01.242144,ETHUSDT,2938.19,1.50,2938.20,15.46
2025-12-25T22:41:01.316222,ETHUSDT,2938.19,1.37,2938.20,15.46
2025-12-25T22:41:01.380920,ETHUSDT,2938.19,1.50,2938.20,15.46
2025-12-25T22:41:01.452391,ETHUSDT,2938.19,1.48,2938.20,15.46
2025-12-25T22:41:01.632090,ETHUSDT,2938.19,1.09,2938.20,15.46
2025-12-25T22:41:01.641351,ETHUSDT,2938.19,0.33,2938.20,15.46
2025-12-25T22:41:01.652209,ETHUSDT,2938.19,0.63,2938.20,15.46
2025-12-25T22:41:01.711875,ETHUSDT,2938.19,0.22,2938.20,15.46
2025-12-25T22:41:01.781721,ETHUSDT,2938.19,0.53,2938.20,15.46
2025-12-25T22:41:01.852064,ETHUSDT,2938.19,0.32,2938.20,15.46
2025-12-25T22:41:01.921750,ETHUSDT,2938.19,0.58,2938.20,15.46
2025-12-25T22:41:01.993583,ETHUSDT,2938.19,0.34,2938.20,15.46
2025-12-25T22:41:02.071302,ETHUSDT,2938.19,0.47,2938.20,15.46
2025-12-25T22:41:02.141043,ETHUSDT,2938.19,0.41,2938.20,15.46
2025-12-25T22:41:02.211138,ETHUSDT,2938.19,0.50,2938.20,15.46
2025-12-25T22:41:02.282434,ETHUSDT,2938.19,0.43,2938.20,15.46
2025-12-25T22:41:02.361757,ETHUSDT,2938.19,0.51,2938.20,15.46
2025-12-25T22:41:02.431990,ETHUSDT,2938.19,0.43,2938.20,15.46
2025-12-25T22:41:02.501275,ETHUSDT,2938.19,0.51,2938.20,15.46
2025-12-25T22:41:02.521505,ETHUSDT,2938.19,3.97,2938.20,15.46
2025-12-25T22:41:02.571608,ETHUSDT,2938.19,3.89,2938.20,15.46
2025-12-25T22:41:02.653438,ETHUSDT,2938.19,4.21,2938.20,15.46
2025-12-25T22:41:03.686807,ETHUSDT,2938.19,4.21,2938.20,15.54
2025-12-25T22:41:03.694046,ETHUSDT,2938.19,0.75,2938.20,15.54
2025-12-25T22:41:03.774671,ETHUSDT,2938.19,0.47,2938.20,15.54
2025-12-25T22:41:03.842636,ETHUSDT,2938.19,0.61,2938.20,15.54
2025-12-25T22:41:03.911835,ETHUSDT,2938.19,0.40,2938.20,15.54
2025-12-25T22:41:03.981209,ETHUSDT,2938.19,0.58,2938.20,15.54
2025-12-25T22:41:04.041829,ETHUSDT,2938.19,0.28,2938.20,15.54
2025-12-25T22:41:04.051619,ETHUSDT,2938.19,0.10,2938.20,15.54
2025-12-25T22:41:04.061068,ETHUSDT,2938.19,0.08,2938.20,15.54
2025-12-25T22:41:04.131783,ETHUSDT,2938.19,0.04,2938.20,15.54
2025-12-25T22:41:04.151761,ETHUSDT,2938.18,0.35,2938.19,20.32
2025-12-25T22:41:04.162288,ETHUSDT,2938.18,0.34,2938.19,19.68
2025-12-25T22:41:04.221818,ETHUSDT,2938.18,0.51,2938.19,19.68
2025-12-25T22:41:04.291932,ETHUSDT,2938.18,0.42,2938.19,19.68
2025-12-25T22:41:04.372246,ETHUSDT,2938.18,0.50,2938.19,19.68
2025-12-25T22:41:04.441800,ETHUSDT,2938.18,0.46,2938.19,19.68
2025-12-25T22:41:04.512538,ETHUSDT,2938.18,0.52,2938.19,19.68
2025-12-25T22:41:04.593727,ETHUSDT,2938.18,0.47,2938.19,19.68
2025-12-25T22:41:04.662339,ETHUSDT,2938.18,0.53,2938.19,19.68
2025-12-25T22:41:04.731764,ETHUSDT,2938.18,0.47,2938.19,19.68
2025-12-25T22:41:04.813479,ETHUSDT,2938.18,0.53,2938.19,19.68
2025-12-25T22:41:04.822574,ETHUSDT,2938.18,0.53,2938.19,19.31
2025-12-25T22:41:04.871717,ETHUSDT,2938.18,0.47,2938.19,19.31
2025-12-25T22:41:04.952145,ETHUSDT,2938.18,0.53,2938.19,19.31
2025-12-25T22:41:05.022871,ETHUSDT,2938.18,0.47,2938.19,19.31
2025-12-25T22:41:05.094343,ETHUSDT,2938.18,0.53,2938.19,19.31
2025-12-25T22:41:05.162062,ETHUSDT,2938.18,0.50,2938.19,19.31
2025-12-25T22:41:05.285474,ETHUSDT,2938.18,0.52,2938.19,19.31
2025-12-25T22:41:05.311573,ETHUSDT,2938.18,0.49,2938.19,19.31
2025-12-25T22:41:05.381887,ETHUSDT,2938.18,0.52,2938.19,19.31
2025-12-25T22:41:05.451943,ETHUSDT,2938.18,0.49,2938.19,19.31
2025-12-25T22:41:05.532196,ETHUSDT,2938.18,0.50,2938.19,19.31
2025-12-25T22:41:06.172891,ETHUSDT,2938.18,0.51,2938.19,17.14
2025-12-25T22:41:06.471941,ETHUSDT,2938.04,3.76,2938.05,5.10
2025-12-25T22:41:06.481706,ETHUSDT,2938.04,3.76,2938.05,10.60
2025-12-25T22:41:06.491969,ETHUSDT,2938.04,3.76,2938.05,11.48
2025-12-25T22:41:06.612062,ETHUSDT,2938.04,4.19,2938.05,11.48
2025-12-25T22:41:06.721610,ETHUSDT,2938.04,0.43,2938.05,11.49
2025-12-25T22:41:06.751504,ETHUSDT,2938.04,0.73,2938.05,11.49
2025-12-25T22:41:06.761028,ETHUSDT,2938.04,0.43,2938.05,11.49
2025-12-25T22:41:06.771752,ETHUSDT,2938.04,0.43,2938.05,13.53
2025-12-25T22:41:06.810932,ETHUSDT,2938.00,0.01,2938.01,19.68
2025-12-25T22:41:06.821170,ETHUSDT,2938.00,0.02,2938.01,20.58
2025-12-25T22:41:06.971974,ETHUSDT,2938.00,0.36,2938.01,20.58
2025-12-25T22:41:07.111146,ETHUSDT,2938.00,0.35,2938.01,20.58
2025-12-25T22:41:07.401088,ETHUSDT,2938.00,0.35,2938.01,20.70
2025-12-25T22:41:07.791526,ETHUSDT,2938.00,0.43,2938.01,20.70
2025-12-25T22:41:08.365939,ETHUSDT,2938.00,0.35,2938.01,20.70
2025-12-25T22:41:08.813393,ETHUSDT,2938.00,0.65,2938.01,20.70
2025-12-25T22:41:09.715668,ETHUSDT,2938.00,0.35,2938.01,20.70
2025-12-25T22:41:09.738768,ETHUSDT,2938.00,0.65,2938.01,20.70
2025-12-25T22:41:09.782444,ETHUSDT,2938.00,0.65,2938.01,20.33
2025-12-25T22:41:09.895283,ETHUSDT,2937.18,1.67,2938.01,20.33
2025-12-25T22:41:09.901315,ETHUSDT,2937.54,4.17,2937.64,0.02
2025-12-25T22:41:09.912149,ETHUSDT,2937.63,4.67,2937.64,5.28
2025-12-25T22:41:09.930913,ETHUSDT,2937.63,5.68,2937.64,5.28
2025-12-25T22:41:09.940262,ETHUSDT,2937.63,5.68,2937.64,4.40
2025-12-25T22:41:09.971651,ETHUSDT,2937.63,5.52,2937.64,8.42
2025-12-25T22:41:09.981732,ETHUSDT,2937.63,5.52,2937.64,4.40
2025-12-25T22:41:09.999111,ETHUSDT,2937.63,4.52,2937.64,4.40
2025-12-25T22:41:10.000351,ETHUSDT,2937.63,4.52,2937.64,4.06
2025-12-25T22:41:10.041625,ETHUSDT,2937.63,5.00,2937.64,4.06
2025-12-25T22:41:10.081985,ETHUSDT,2937.63,5.00,2937.64,4.96
2025-12-25T22:41:10.091381,ETHUSDT,2937.63,5.00,2937.64,4.06
2025-12-25T22:41:10.132039,ETHUSDT,2937.63,5.00,2937.64,4.40
2025-12-25T22:41:10.141493,ETHUSDT,2937.63,5.02,2937.64,4.40
2025-12-25T22:41:10.272899,ETHUSDT,2937.63,5.03,2937.64,4.40
2025-12-25T22:41:10.362131,ETHUSDT,2937.63,5.03,2937.64,4.06
2025-12-25T22:41:10.462865,ETHUSDT,2937.63,5.03,2937.64,4.40
2025-12-25T22:41:10.511961,ETHUSDT,2937.63,5.03,2937.64,4.48
2025-12-25T22:41:10.541936,ETHUSDT,2937.63,5.01,2937.64,4.48
2025-12-25T22:41:10.593692,ETHUSDT,2937.63,5.01,2937.64,4.14
2025-12-25T22:41:10.621498,ETHUSDT,2937.63,5.01,2937.64,4.48
2025-12-25T22:41:10.693998,ETHUSDT,2937.63,5.01,2937.64,4.14
2025-12-25T22:41:10.781923,ETHUSDT,2937.63,5.01,2937.64,4.48
2025-12-25T22:41:10.801515,ETHUSDT,2937.63,5.01,2937.64,4.14
2025-12-25T22:41:10.821866,ETHUSDT,2937.63,4.93,2937.64,4.48
2025-12-25T22:41:10.861121,ETHUSDT,2937.63,4.93,2937.64,5.20
2025-12-25T22:41:10.872389,ETHUSDT,2937.63,4.93,2937.64,4.78
2025-12-25T22:41:10.961611,ETHUSDT,2937.63,4.93,2937.64,1.32
2025-12-25T22:41:11.045077,ETHUSDT,2937.63,4.93,2937.64,0.98
2025-12-25T22:41:11.052140,ETHUSDT,2937.63,4.93,2937.64,4.44
2025-12-25T22:41:11.082403,ETHUSDT,2937.63,4.93,2937.64,4.78
2025-12-25T22:41:11.147322,ETHUSDT,2937.63,4.93,2937.64,4.44
2025-12-25T22:41:11.222357,ETHUSDT,2937.63,4.93,2937.64,4.78
2025-12-25T22:41:11.432890,ETHUSDT,2937.63,4.95,2937.64,4.78
2025-12-25T22:41:11.441581,ETHUSDT,2937.63,4.95,2937.64,4.48
2025-12-25T22:41:11.594737,ETHUSDT,2937.63,4.95,2937.64,4.14
2025-12-25T22:41:11.641896,ETHUSDT,2937.63,4.93,2937.64,4.14
2025-12-25T22:41:11.771878,ETHUSDT,2937.63,4.93,2937.64,4.48
2025-12-25T22:41:11.781415,ETHUSDT,2937.63,4.93,2937.64,8.50
2025-12-25T22:41:12.175035,ETHUSDT,2937.63,4.95,2937.64,8.50
2025-12-25T22:41:12.341559,ETHUSDT,2937.63,4.93,2937.64,8.50
2025-12-25T22:41:12.472263,ETHUSDT,2937.63,4.93,2937.64,8.16
2025-12-25T22:41:12.480941,ETHUSDT,2937.63,4.93,2937.64,4.16
2025-12-25T22:41:12.651893,ETHUSDT,2937.63,4.95,2937.64,4.16
2025-12-25T22:41:13.197383,ETHUSDT,2937.63,4.97,2937.64,4.16
2025-12-25T22:41:13.745886,ETHUSDT,2937.63,4.95,2937.64,4.16
2025-12-25T22:41:13.801260,ETHUSDT,2937.63,4.95,2937.64,3.82
2025-12-25T22:41:13.871424,ETHUSDT,2937.63,4.95,2937.64,4.16
2025-12-25T22:41:13.961551,ETHUSDT,2937.63,4.95,2937.64,3.82
2025-12-25T22:41:14.145506,ETHUSDT,2937.63,4.97,2937.64,3.82
2025-12-25T22:41:14.162264,ETHUSDT,2937.63,4.97,2937.64,4.16
2025-12-25T22:41:14.341985,ETHUSDT,2937.63,4.95,2937.64,4.16
2025-12-25T22:41:14.502175,ETHUSDT,2937.63,4.95,2937.64,8.18
2025-12-25T22:41:14.602807,ETHUSDT,2937.63,4.95,2937.64,7.84
2025-12-25T22:41:14.911459,ETHUSDT,2937.63,3.98,2937.64,7.84
2025-12-25T22:41:15.172277,ETHUSDT,2937.63,3.98,2937.64,9.50
2025-12-25T22:41:15.181024,ETHUSDT,2937.63,3.98,2937.64,10.38
2025-12-25T22:41:15.443131,ETHUSDT,2937.63,3.99,2937.64,10.38
2025-12-25T22:41:15.542099,ETHUSDT,2937.63,4.01,2937.64,10.38
2025-12-25T22:41:15.642428,ETHUSDT,2937.63,3.99,2937.64,10.38
2025-12-25T22:41:15.832032,ETHUSDT,2937.63,4.11,2937.64,10.38
2025-12-25T22:41:15.971833,ETHUSDT,2937.63,4.12,2937.64,10.38
2025-12-25T22:41:16.242258,ETHUSDT,2937.63,4.14,2937.64,10.38
2025-12-25T22:41:16.341891,ETHUSDT,2937.63,4.12,2937.64,10.38
2025-12-25T22:41:16.482030,ETHUSDT,2937.63,4.00,2937.64,10.38
2025-12-25T22:41:16.631779,ETHUSDT,2937.63,4.01,2937.64,10.38
2025-12-25T22:41:16.641537,ETHUSDT,2937.63,4.13,2937.64,10.38
2025-12-25T22:41:17.293953,ETHUSDT,2937.63,4.15,2937.64,10.38
2025-12-25T22:41:17.295055,ETHUSDT,2937.63,4.15,2937.64,9.28
2025-12-25T22:41:17.295565,ETHUSDT,2937.63,4.15,2937.64,9.50
2025-12-25T22:41:17.432485,ETHUSDT,2937.63,4.13,2937.64,9.50
2025-12-25T22:41:18.121505,ETHUSDT,2937.63,0.55,2937.64,21.65
2025-12-25T22:41:18.132444,ETHUSDT,2937.43,0.01,2937.45,10.49
2025-12-25T22:41:18.141175,ETHUSDT,2937.25,0.58,2937.26,2.17
2025-12-25T22:41:18.152465,ETHUSDT,2937.25,6.95,2937.26,28.75
2025-12-25T22:41:18.161343,ETHUSDT,2937.25,0.59,2937.26,25.99
2025-12-25T22:41:18.171461,ETHUSDT,2937.25,0.89,2937.26,25.99
2025-12-25T22:41:18.181566,ETHUSDT,2937.25,4.35,2937.26,20.47
2025-12-25T22:41:18.213074,ETHUSDT,2937.25,0.89,2937.26,20.47
2025-12-25T22:41:18.221538,ETHUSDT,2937.25,0.59,2937.26,20.47
2025-12-25T22:41:18.241778,ETHUSDT,2937.25,0.91,2937.26,20.47
2025-12-25T22:41:18.291933,ETHUSDT,2937.25,1.35,2937.26,20.47
2025-12-25T22:41:18.301138,ETHUSDT,2937.25,1.09,2937.26,20.47
2025-12-25T22:41:18.321657,ETHUSDT,2937.25,5.32,2937.26,20.47
2025-12-25T22:41:18.352446,ETHUSDT,2937.25,5.02,2937.26,20.47
2025-12-25T22:41:18.362047,ETHUSDT,2937.25,4.81,2937.26,20.47
2025-12-25T22:41:18.442368,ETHUSDT,2937.25,5.10,2937.26,20.47
2025-12-25T22:41:18.461530,ETHUSDT,2937.25,4.19,2937.26,18.22
2025-12-25T22:41:18.493923,ETHUSDT,2937.25,4.15,2937.26,18.22
2025-12-25T22:41:18.500929,ETHUSDT,2937.25,7.61,2937.26,18.22
2025-12-25T22:41:19.082952,ETHUSDT,2937.25,4.15,2937.26,18.22
2025-12-25T22:41:19.095141,ETHUSDT,2937.25,4.15,2937.26,19.10
2025-12-25T22:41:19.152566,ETHUSDT,2937.25,4.16,2937.26,19.10
2025-12-25T22:41:19.172214,ETHUSDT,2937.25,7.63,2937.26,19.10
2025-12-25T22:41:19.222979,ETHUSDT,2937.25,4.12,2937.26,19.10
2025-12-25T22:41:20.011404,ETHUSDT,2937.25,4.12,2937.26,18.74
2025-12-25T22:41:20.021885,ETHUSDT,2937.25,4.12,2937.26,19.10
2025-12-25T22:41:20.056229,ETHUSDT,2937.25,7.58,2937.26,19.10
2025-12-25T22:41:20.371985,ETHUSDT,2937.25,4.12,2937.26,19.10
2025-12-25T22:41:20.778503,ETHUSDT,2937.25,4.12,2937.26,19.22
2025-12-25T22:41:21.604225,ETHUSDT,2937.25,3.92,2937.26,19.22
2025-12-25T22:41:22.012830,ETHUSDT,2937.25,3.93,2937.26,19.22
2025-12-25T22:41:22.311735,ETHUSDT,2937.25,3.94,2937.26,19.22
2025-12-25T22:41:22.372316,ETHUSDT,2937.10,0.44,2937.13,2.97
2025-12-25T22:41:22.382139,ETHUSDT,2937.04,0.82,2937.05,28.71
2025-12-25T22:41:22.398204,ETHUSDT,2937.00,520.33,2937.01,12.40
2025-12-25T22:41:22.401899,ETHUSDT,2937.00,520.32,2937.01,16.43
2025-12-25T22:41:22.411360,ETHUSDT,2937.00,520.32,2937.01,16.15
2025-12-25T22:41:22.421242,ETHUSDT,2937.00,521.30,2937.01,15.82
2025-12-25T22:41:22.441374,ETHUSDT,2937.00,521.30,2937.01,13.22
2025-12-25T22:41:22.471986,ETHUSDT,2937.00,521.30,2937.01,14.82
2025-12-25T22:41:22.491920,ETHUSDT,2937.00,521.30,2937.01,13.22
2025-12-25T22:41:22.532258,ETHUSDT,2937.00,521.84,2937.01,13.22
2025-12-25T22:41:22.542127,ETHUSDT,2937.00,521.86,2937.01,13.22
2025-12-25T22:41:22.551796,ETHUSDT,2937.00,521.86,2937.01,12.34
2025-12-25T22:41:22.572431,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.581427,ETHUSDT,2937.00,521.89,2937.01,12.34
2025-12-25T22:41:22.591416,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.601480,ETHUSDT,2937.00,521.90,2937.01,12.34
2025-12-25T22:41:22.621851,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.642328,ETHUSDT,2937.00,521.91,2937.01,12.34
2025-12-25T22:41:22.652011,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.702034,ETHUSDT,2937.00,521.92,2937.01,12.34
2025-12-25T22:41:22.731848,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.742095,ETHUSDT,2937.00,521.93,2937.01,12.34
2025-12-25T22:41:22.751700,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.761330,ETHUSDT,2937.00,520.88,2937.01,12.71
2025-12-25T22:41:22.781453,ETHUSDT,2937.00,521.95,2937.01,12.34
2025-12-25T22:41:22.791668,ETHUSDT,2937.00,520.88,2937.01,12.34
2025-12-25T22:41:22.861943,ETHUSDT,2937.00,520.89,2937.01,12.34
2025-12-25T22:41:22.871988,ETHUSDT,2937.00,520.89,2937.01,13.94
2025-12-25T22:41:22.972999,ETHUSDT,2937.00,520.89,2937.01,14.31
2025-12-25T22:41:23.026156,ETHUSDT,2937.00,522.03,2937.01,13.94
2025-12-25T22:41:23.041841,ETHUSDT,2937.00,522.04,2937.01,13.94
2025-12-25T22:41:23.052163,ETHUSDT,2937.00,520.89,2937.01,13.94
2025-12-25T22:41:23.122834,ETHUSDT,2937.00,522.06,2937.01,13.94
2025-12-25T22:41:23.131909,ETHUSDT,2937.00,520.89,2937.01,13.94
2025-12-25T22:41:23.172419,ETHUSDT,2937.00,520.90,2937.01,13.94
2025-12-25T22:41:23.181780,ETHUSDT,2937.00,520.88,2937.01,13.94
2025-12-25T22:41:23.201999,ETHUSDT,2937.00,522.07,2937.01,13.94
2025-12-25T22:41:23.211249,ETHUSDT,2937.00,520.88,2937.01,13.94
2025-12-25T22:41:23.352003,ETHUSDT,2936.90,0.77,2936.91,8.25
2025-12-25T22:41:23.362445,ETHUSDT,2936.84,3.35,2936.85,45.84
2025-12-25T22:41:23.371895,ETHUSDT,2936.84,3.35,2936.85,44.80
2025-12-25T22:41:23.382220,ETHUSDT,2936.74,1.67,2936.75,35.37
2025-12-25T22:41:23.398056,ETHUSDT,2936.72,0.32,2936.73,23.02
2025-12-25T22:41:23.411758,ETHUSDT,2936.70,0.02,2936.71,20.48
2025-12-25T22:41:23.421641,ETHUSDT,2936.70,0.03,2936.71,20.49
2025-12-25T22:41:23.451509,ETHUSDT,2936.70,0.33,2936.71,15.92
2025-12-25T22:41:23.472049,ETHUSDT,2936.70,3.79,2936.71,15.92
2025-12-25T22:41:23.522023,ETHUSDT,2936.70,3.79,2936.71,17.58
2025-12-25T22:41:23.542142,ETHUSDT,2936.70,3.81,2936.71,17.58
2025-12-25T22:41:23.581931,ETHUSDT,2936.70,4.36,2936.71,17.58
2025-12-25T22:41:23.970037,ETHUSDT,2936.70,4.29,2936.71,17.58
2025-12-25T22:41:24.173789,ETHUSDT,2936.70,5.57,2936.71,17.58
2025-12-25T22:41:24.570395,ETHUSDT,2936.70,5.57,2936.71,11.23
2025-12-25T22:41:24.571507,ETHUSDT,2936.70,5.55,2936.71,11.23
2025-12-25T22:41:24.752722,ETHUSDT,2936.70,5.56,2936.71,11.23
2025-12-25T22:41:25.852894,ETHUSDT,2936.70,5.55,2936.71,11.23
2025-12-25T22:41:25.861285,ETHUSDT,2936.70,5.55,2936.71,9.89
2025-12-25T22:41:25.922942,ETHUSDT,2936.70,5.56,2936.71,9.89
2025-12-25T22:41:26.112211,ETHUSDT,2936.70,5.55,2936.71,9.89
2025-12-25T22:41:26.163070,ETHUSDT,2936.70,5.55,2936.71,6.38
2025-12-25T22:41:26.294207,ETHUSDT,2936.70,5.55,2936.71,6.00
2025-12-25T22:41:26.522541,ETHUSDT,2936.70,5.55,2936.71,6.41
2025-12-25T22:41:27.224998,ETHUSDT,2936.70,5.57,2936.71,6.41
2025-12-25T22:41:27.534080,ETHUSDT,2936.70,5.57,2936.71,6.49
2025-12-25T22:41:27.534983,ETHUSDT,2936.70,7.80,2936.71,6.49
2025-12-25T22:41:27.642460,ETHUSDT,2936.70,7.80,2936.71,6.08
2025-12-25T22:41:27.652055,ETHUSDT,2936.70,7.80,2936.71,6.49
2025-12-25T22:41:27.792786,ETHUSDT,2936.70,7.80,2936.71,6.08
2025-12-25T22:41:27.801903,ETHUSDT,2936.70,7.80,2936.71,6.49
2025-12-25T22:41:27.942111,ETHUSDT,2936.70,7.80,2936.71,6.08
2025-12-25T22:41:27.951956,ETHUSDT,2936.70,7.80,2936.71,6.06
2025-12-25T22:41:27.961724,ETHUSDT,2936.70,7.82,2936.71,6.47
2025-12-25T22:41:28.251247,ETHUSDT,2936.70,5.65,2936.71,6.47
2025-12-25T22:41:28.252314,ETHUSDT,2936.70,2.19,2936.71,6.47
2025-12-25T22:41:28.442190,ETHUSDT,2936.70,2.19,2936.71,10.65
2025-12-25T22:41:28.453231,ETHUSDT,2936.70,1.89,2936.71,10.65
2025-12-25T22:41:28.461553,ETHUSDT,2936.70,2.17,2936.71,10.65
2025-12-25T22:41:28.481556,ETHUSDT,2936.70,2.16,2936.71,10.65
2025-12-25T22:41:28.556236,ETHUSDT,2936.67,0.03,2936.70,1.60
2025-12-25T22:41:28.562116,ETHUSDT,2936.64,0.01,2936.65,26.89
2025-12-25T22:41:28.571719,ETHUSDT,2936.62,1.01,2936.63,36.69
2025-12-25T22:41:28.581537,ETHUSDT,2936.62,1.01,2936.63,38.97
2025-12-25T22:41:28.631788,ETHUSDT,2936.62,1.36,2936.63,38.97
2025-12-25T22:41:28.692696,ETHUSDT,2936.58,0.21,2936.62,3.67
2025-12-25T22:41:28.701324,ETHUSDT,2936.58,0.54,2936.59,30.42
2025-12-25T22:41:28.711686,ETHUSDT,2936.58,0.56,2936.59,32.08
2025-12-25T22:41:28.731781,ETHUSDT,2936.58,0.56,2936.59,24.59
2025-12-25T22:41:28.771524,ETHUSDT,2936.58,0.66,2936.59,24.59
2025-12-25T22:41:28.791490,ETHUSDT,2936.58,0.66,2936.59,16.65
2025-12-25T22:41:28.822729,ETHUSDT,2936.58,1.54,2936.59,16.65
2025-12-25T22:41:28.841749,ETHUSDT,2936.58,1.66,2936.59,16.65
2025-12-25T22:41:28.871532,ETHUSDT,2936.40,4.42,2936.41,12.99
2025-12-25T22:41:28.881422,ETHUSDT,2936.40,4.39,2936.41,14.77
2025-12-25T22:41:28.896403,ETHUSDT,2936.40,3.46,2936.41,15.65
2025-12-25T22:41:28.912566,ETHUSDT,2936.40,3.46,2936.41,11.45
2025-12-25T22:41:28.994535,ETHUSDT,2936.40,4.02,2936.41,11.45
2025-12-25T22:41:29.001312,ETHUSDT,2936.40,4.02,2936.41,13.11
2025-12-25T22:41:29.051997,ETHUSDT,2936.40,0.86,2936.41,13.11
2025-12-25T22:41:29.061511,ETHUSDT,2936.40,0.56,2936.41,13.11
2025-12-25T22:41:29.081526,ETHUSDT,2936.40,0.19,2936.41,13.11
2025-12-25T22:41:29.097037,ETHUSDT,2936.28,4.13,2936.29,18.74
2025-12-25T22:41:29.101568,ETHUSDT,2936.28,4.13,2936.29,16.84
2025-12-25T22:41:29.122076,ETHUSDT,2936.28,4.13,2936.29,16.49
2025-12-25T22:41:29.222660,ETHUSDT,2936.28,4.13,2936.29,14.61
2025-12-25T22:41:29.231948,ETHUSDT,2936.28,4.33,2936.29,10.83
2025-12-25T22:41:29.362742,ETHUSDT,2936.28,4.33,2936.29,10.67
2025-12-25T22:41:29.562130,ETHUSDT,2936.28,4.33,2936.29,10.48
2025-12-25T22:41:30.198737,ETHUSDT,2936.20,0.01,2936.23,0.02
2025-12-25T22:41:30.199458,ETHUSDT,2936.18,1.30,2936.19,63.28
2025-12-25T22:41:30.199888,ETHUSDT,2936.18,0.83,2936.19,56.24
2025-12-25T22:41:30.200658,ETHUSDT,2935.84,0.39,2936.01,26.40
2025-12-25T22:41:30.201133,ETHUSDT,2935.33,2.71,2935.34,4.20
2025-12-25T22:41:30.212222,ETHUSDT,2935.07,1.19,2935.15,0.02
2025-12-25T22:41:30.221981,ETHUSDT,2935.37,4.18,2935.39,3.76
2025-12-25T22:41:30.232392,ETHUSDT,2935.32,2.06,2935.33,5.63
2025-12-25T22:41:30.241717,ETHUSDT,2934.37,0.04,2934.39,2.14
2025-12-25T22:41:30.252081,ETHUSDT,2935.26,0.57,2935.33,1.17
2025-12-25T22:41:30.261419,ETHUSDT,2935.24,0.50,2935.25,12.83
2025-12-25T22:41:30.271850,ETHUSDT,2935.24,6.28,2935.25,6.33
2025-12-25T22:41:30.281374,ETHUSDT,2935.24,7.17,2935.25,6.03
2025-12-25T22:41:30.296966,ETHUSDT,2935.24,7.02,2935.25,6.03
