ts,symbol,best_bid_price,best_bid_size,best_ask_price,best_ask_size
2025-12-25T23:46:42.334818,ETHUSDT,2892.29,76.68,2892.30,1.60
2025-12-25T23:46:42.345110,ETHUSDT,2892.32,3.04,2892.39,0.02
2025-12-25T23:46:42.355533,ETHUSDT,2892.45,100.73,2892.46,0.32
2025-12-25T23:46:42.364917,ETHUSDT,2892.45,91.80,2892.46,0.33
2025-12-25T23:46:42.401491,ETHUSDT,2892.45,91.12,2892.46,0.33
2025-12-25T23:46:42.406345,ETHUSDT,2892.45,96.55,2892.46,0.33
2025-12-25T23:46:42.424971,ETHUSDT,2892.47,8.31,2892.48,0.01
2025-12-25T23:46:42.434971,ETHUSDT,2892.47,98.75,2892.48,0.02
2025-12-25T23:46:42.484961,ETHUSDT,2892.47,101.98,2892.48,0.02
2025-12-25T23:46:42.518369,ETHUSDT,2892.47,98.10,2892.48,7.04
2025-12-25T23:46:42.526299,ETHUSDT,2892.47,98.10,2892.48,13.53
2025-12-25T23:46:42.536558,ETHUSDT,2892.47,98.10,2892.48,13.89
2025-12-25T23:46:42.544930,ETHUSDT,2892.47,97.02,2892.48,13.89
2025-12-25T23:46:42.555645,ETHUSDT,2892.47,97.16,2892.48,13.89
2025-12-25T23:46:42.565717,ETHUSDT,2892.47,44.55,2892.48,26.90
2025-12-25T23:46:42.575065,ETHUSDT,2892.47,41.38,2892.48,26.90
2025-12-25T23:46:42.596188,ETHUSDT,2892.47,34.90,2892.48,26.90
2025-12-25T23:46:42.615231,ETHUSDT,2892.47,8.70,2892.48,28.72
2025-12-25T23:46:42.625155,ETHUSDT,2892.47,8.66,2892.48,29.62
2025-12-25T23:46:42.644946,ETHUSDT,2892.47,4.76,2892.48,29.97
2025-12-25T23:46:42.835646,ETHUSDT,2892.47,4.63,2892.48,29.97
2025-12-25T23:46:42.845116,ETHUSDT,2892.47,4.64,2892.48,29.97
2025-12-25T23:46:42.904574,ETHUSDT,2892.47,11.13,2892.48,29.97
2025-12-25T23:46:42.918739,ETHUSDT,2892.47,27.26,2892.48,21.83
2025-12-25T23:46:42.924743,ETHUSDT,2892.47,27.26,2892.48,14.24
2025-12-25T23:46:42.935745,ETHUSDT,2892.47,26.94,2892.48,14.24
2025-12-25T23:46:42.975760,ETHUSDT,2892.47,26.94,2892.48,0.74
2025-12-25T23:46:42.985976,ETHUSDT,2892.47,26.98,2892.48,0.74
2025-12-25T23:46:42.995582,ETHUSDT,2892.47,25.74,2892.48,0.74
2025-12-25T23:46:43.026062,ETHUSDT,2892.47,25.74,2892.48,1.42
2025-12-25T23:46:43.035040,ETHUSDT,2892.47,25.74,2892.48,6.27
2025-12-25T23:46:43.045688,ETHUSDT,2892.47,25.93,2892.48,6.27
2025-12-25T23:46:43.055239,ETHUSDT,2892.47,25.93,2892.48,6.11
2025-12-25T23:46:43.116679,ETHUSDT,2892.47,25.93,2892.48,24.14
2025-12-25T23:46:43.126021,ETHUSDT,2892.47,25.93,2892.48,24.30
2025-12-25T23:46:43.155403,ETHUSDT,2892.47,8.13,2892.48,24.30
2025-12-25T23:46:43.165182,ETHUSDT,2892.47,3.28,2892.48,24.30
2025-12-25T23:46:43.185380,ETHUSDT,2892.47,3.28,2892.48,26.42
2025-12-25T23:46:43.204763,ETHUSDT,2892.47,14.62,2892.48,26.42
2025-12-25T23:46:43.219259,ETHUSDT,2892.47,9.77,2892.48,30.02
2025-12-25T23:46:43.225630,ETHUSDT,2892.47,9.77,2892.48,26.42
2025-12-25T23:46:43.234925,ETHUSDT,2892.47,3.28,2892.48,26.42
2025-12-25T23:46:43.245392,ETHUSDT,2892.47,14.62,2892.48,26.42
2025-12-25T23:46:43.254460,ETHUSDT,2892.47,27.05,2892.48,10.61
2025-12-25T23:46:43.265241,ETHUSDT,2892.47,27.05,2892.48,14.91
2025-12-25T23:46:43.296662,ETHUSDT,2892.47,27.05,2892.48,18.81
2025-12-25T23:46:43.305369,ETHUSDT,2892.47,27.05,2892.48,8.37
2025-12-25T23:46:43.317572,ETHUSDT,2892.47,27.10,2892.48,2.32
2025-12-25T23:46:43.345112,ETHUSDT,2892.47,22.25,2892.48,56.44
2025-12-25T23:46:43.354916,ETHUSDT,2892.47,14.81,2892.48,56.44
2025-12-25T23:46:43.375178,ETHUSDT,2892.47,8.32,2892.48,56.44
2025-12-25T23:46:43.405372,ETHUSDT,2892.47,13.17,2892.48,56.44
2025-12-25T23:46:43.425059,ETHUSDT,2892.47,17.59,2892.48,49.59
2025-12-25T23:46:43.435500,ETHUSDT,2892.47,24.44,2892.48,39.69
2025-12-25T23:46:43.544416,ETHUSDT,2892.47,23.19,2892.48,39.69
2025-12-25T23:46:43.555541,ETHUSDT,2892.47,13.30,2892.48,39.69
2025-12-25T23:46:43.605291,ETHUSDT,2892.47,18.15,2892.48,39.69
2025-12-25T23:46:43.624824,ETHUSDT,2892.47,20.81,2892.48,39.69
2025-12-25T23:46:44.015932,ETHUSDT,2892.47,21.22,2892.48,39.69
2025-12-25T23:46:44.024876,ETHUSDT,2892.47,21.82,2892.48,39.69
2025-12-25T23:46:44.058156,ETHUSDT,2892.47,21.82,2892.48,28.13
2025-12-25T23:46:44.065181,ETHUSDT,2892.47,27.13,2892.48,2.30
2025-12-25T23:46:44.075445,ETHUSDT,2892.47,27.13,2892.48,1.62
2025-12-25T23:46:44.084937,ETHUSDT,2892.47,27.13,2892.48,0.36
2025-12-25T23:46:44.095556,ETHUSDT,2892.47,32.78,2892.48,0.36
2025-12-25T23:46:44.118295,ETHUSDT,2892.47,32.91,2892.48,0.36
2025-12-25T23:46:44.125335,ETHUSDT,2892.47,36.14,2892.48,0.36
2025-12-25T23:46:44.135218,ETHUSDT,2892.47,44.95,2892.48,0.36
2025-12-25T23:46:44.147679,ETHUSDT,2892.47,39.74,2892.48,0.36
2025-12-25T23:46:44.153761,ETHUSDT,2892.47,39.99,2892.48,0.36
2025-12-25T23:46:44.176125,ETHUSDT,2892.52,45.30,2892.53,0.02
2025-12-25T23:46:44.186021,ETHUSDT,2892.55,5.11,2892.56,0.37
2025-12-25T23:46:44.195520,ETHUSDT,2892.55,132.81,2892.56,0.37
2025-12-25T23:46:44.205120,ETHUSDT,2892.55,132.94,2892.56,0.37
2025-12-25T23:46:44.275651,ETHUSDT,2892.55,134.09,2892.56,0.37
2025-12-25T23:46:44.316225,ETHUSDT,2892.55,134.12,2892.56,0.55
2025-12-25T23:46:44.324590,ETHUSDT,2892.55,139.38,2892.56,0.55
2025-12-25T23:46:44.338152,ETHUSDT,2892.55,139.41,2892.56,0.55
2025-12-25T23:46:44.351065,ETHUSDT,2892.55,134.27,2892.56,0.55
2025-12-25T23:46:44.354904,ETHUSDT,2892.55,134.55,2892.56,0.55
2025-12-25T23:46:44.375164,ETHUSDT,2892.55,134.72,2892.56,0.19
2025-12-25T23:46:44.384325,ETHUSDT,2892.55,134.75,2892.56,0.10
2025-12-25T23:46:44.395155,ETHUSDT,2892.55,134.52,2892.56,0.10
2025-12-25T23:46:44.405243,ETHUSDT,2892.55,134.54,2892.56,0.10
2025-12-25T23:46:44.435337,ETHUSDT,2892.55,140.28,2892.56,0.10
2025-12-25T23:46:44.444612,ETHUSDT,2892.55,134.63,2892.56,0.10
2025-12-25T23:46:44.454949,ETHUSDT,2892.55,134.63,2892.56,0.05
2025-12-25T23:46:44.496374,ETHUSDT,2892.73,101.02,2892.74,4.96
2025-12-25T23:46:44.505067,ETHUSDT,2892.73,104.72,2892.74,0.12
2025-12-25T23:46:44.520928,ETHUSDT,2892.88,53.97,2892.89,29.19
2025-12-25T23:46:44.524613,ETHUSDT,2892.88,52.44,2892.89,29.19
2025-12-25T23:46:44.534296,ETHUSDT,2892.88,55.32,2892.89,25.26
2025-12-25T23:46:44.585605,ETHUSDT,2892.88,55.32,2892.89,25.14
2025-12-25T23:46:44.595296,ETHUSDT,2892.88,48.06,2892.89,25.14
2025-12-25T23:46:44.604886,ETHUSDT,2892.88,43.21,2892.89,25.14
2025-12-25T23:46:44.614851,ETHUSDT,2892.88,30.96,2892.89,25.34
2025-12-25T23:46:44.625212,ETHUSDT,2892.88,35.81,2892.89,21.89
2025-12-25T23:46:44.635496,ETHUSDT,2892.88,35.81,2892.89,22.24
2025-12-25T23:46:44.666587,ETHUSDT,2892.88,35.80,2892.89,22.24
2025-12-25T23:46:44.765749,ETHUSDT,2892.88,35.67,2892.89,15.55
2025-12-25T23:46:44.795060,ETHUSDT,2892.88,35.67,2892.89,12.99
2025-12-25T23:46:44.817330,ETHUSDT,2892.88,35.67,2892.89,6.50
2025-12-25T23:46:44.835271,ETHUSDT,2892.88,42.24,2892.89,1.25
2025-12-25T23:46:44.845759,ETHUSDT,2892.88,43.10,2892.89,1.25
2025-12-25T23:46:44.925907,ETHUSDT,2892.88,42.24,2892.89,1.25
2025-12-25T23:46:44.996260,ETHUSDT,2892.88,42.49,2892.89,1.25
2025-12-25T23:46:45.122210,ETHUSDT,2892.88,36.81,2892.89,6.50
2025-12-25T23:46:45.216458,ETHUSDT,2892.88,40.26,2892.89,6.50
2025-12-25T23:46:45.225074,ETHUSDT,2892.88,39.12,2892.89,6.50
2025-12-25T23:46:45.246163,ETHUSDT,2892.88,39.12,2892.89,13.26
2025-12-25T23:46:45.286261,ETHUSDT,2892.88,39.12,2892.89,19.95
2025-12-25T23:46:45.294749,ETHUSDT,2892.88,35.67,2892.89,26.80
2025-12-25T23:46:45.326683,ETHUSDT,2892.88,8.02,2892.89,26.80
2025-12-25T23:46:45.335017,ETHUSDT,2892.88,3.60,2892.89,27.70
2025-12-25T23:46:45.385977,ETHUSDT,2892.88,3.60,2892.89,28.99
2025-12-25T23:46:45.556055,ETHUSDT,2892.88,5.66,2892.89,28.99
2025-12-25T23:46:45.605253,ETHUSDT,2892.88,5.79,2892.89,28.99
2025-12-25T23:46:45.635213,ETHUSDT,2892.78,0.01,2892.79,13.01
2025-12-25T23:46:45.644591,ETHUSDT,2892.66,0.28,2892.67,27.68
2025-12-25T23:46:45.655397,ETHUSDT,2892.66,0.29,2892.67,95.65
2025-12-25T23:46:45.664771,ETHUSDT,2892.66,0.29,2892.67,79.01
2025-12-25T23:46:45.684942,ETHUSDT,2892.66,0.01,2892.67,79.01
2025-12-25T23:46:45.705072,ETHUSDT,2892.66,0.01,2892.67,58.83
2025-12-25T23:46:45.721652,ETHUSDT,2892.66,71.77,2892.67,0.02
2025-12-25T23:46:45.723416,ETHUSDT,2892.73,8.97,2892.74,0.01
2025-12-25T23:46:45.736772,ETHUSDT,2892.73,107.69,2892.74,0.02
2025-12-25T23:46:45.744887,ETHUSDT,2892.73,84.61,2892.74,6.52
2025-12-25T23:46:45.754802,ETHUSDT,2892.73,83.07,2892.74,6.52
2025-12-25T23:46:45.764542,ETHUSDT,2892.73,86.52,2892.74,6.51
2025-12-25T23:46:45.795711,ETHUSDT,2892.73,86.80,2892.74,6.51
2025-12-25T23:46:45.804623,ETHUSDT,2892.73,88.86,2892.74,6.51
2025-12-25T23:46:45.845653,ETHUSDT,2892.73,88.89,2892.74,6.51
2025-12-25T23:46:45.855267,ETHUSDT,2892.73,88.89,2892.74,6.86
2025-12-25T23:46:45.905265,ETHUSDT,2892.73,89.02,2892.74,6.86
2025-12-25T23:46:45.935989,ETHUSDT,2892.73,89.15,2892.74,6.86
2025-12-25T23:46:45.955684,ETHUSDT,2892.73,89.18,2892.74,7.54
2025-12-25T23:46:45.965553,ETHUSDT,2892.73,89.21,2892.74,7.54
2025-12-25T23:46:45.976272,ETHUSDT,2892.73,84.04,2892.74,14.39
2025-12-25T23:46:45.996601,ETHUSDT,2892.73,81.88,2892.74,14.39
2025-12-25T23:46:46.016607,ETHUSDT,2892.73,64.41,2892.74,19.47
2025-12-25T23:46:46.025427,ETHUSDT,2892.73,39.57,2892.74,20.57
2025-12-25T23:46:46.035200,ETHUSDT,2892.73,34.12,2892.74,21.47
2025-12-25T23:46:46.055732,ETHUSDT,2892.73,16.45,2892.74,21.47
2025-12-25T23:46:46.065978,ETHUSDT,2892.73,4.85,2892.74,22.77
2025-12-25T23:46:46.075430,ETHUSDT,2892.73,4.85,2892.74,22.62
2025-12-25T23:46:46.105560,ETHUSDT,2892.73,15.79,2892.74,22.62
2025-12-25T23:46:46.115666,ETHUSDT,2892.73,15.83,2892.74,22.62
2025-12-25T23:46:46.135672,ETHUSDT,2892.73,20.68,2892.74,22.62
2025-12-25T23:46:46.145115,ETHUSDT,2892.73,20.55,2892.74,22.62
2025-12-25T23:46:46.165619,ETHUSDT,2892.73,15.70,2892.74,22.62
2025-12-25T23:46:46.174930,ETHUSDT,2892.73,15.67,2892.74,22.62
2025-12-25T23:46:46.185553,ETHUSDT,2892.73,20.49,2892.74,22.62
2025-12-25T23:46:46.215712,ETHUSDT,2892.73,20.66,2892.74,10.69
2025-12-25T23:46:46.225017,ETHUSDT,2892.73,20.88,2892.74,29.58
2025-12-25T23:46:46.234761,ETHUSDT,2892.73,16.03,2892.74,29.59
2025-12-25T23:46:46.245124,ETHUSDT,2892.73,28.89,2892.74,29.59
2025-12-25T23:46:46.266083,ETHUSDT,2892.73,28.85,2892.74,29.59
2025-12-25T23:46:46.298438,ETHUSDT,2892.73,29.88,2892.74,28.49
2025-12-25T23:46:46.325768,ETHUSDT,2892.73,29.84,2892.74,28.49
2025-12-25T23:46:46.335181,ETHUSDT,2892.73,29.81,2892.74,28.49
2025-12-25T23:46:46.375303,ETHUSDT,2892.73,29.92,2892.74,28.49
2025-12-25T23:46:46.385779,ETHUSDT,2892.73,29.92,2892.74,30.45
2025-12-25T23:46:46.814050,ETHUSDT,2892.73,26.15,2892.74,30.45
2025-12-25T23:46:46.814697,ETHUSDT,2892.73,21.69,2892.74,30.45
2025-12-25T23:46:47.118187,ETHUSDT,2892.73,22.29,2892.74,5.84
2025-12-25T23:46:47.124903,ETHUSDT,2892.73,23.19,2892.74,12.33
2025-12-25T23:46:47.144856,ETHUSDT,2892.73,28.61,2892.74,14.13
2025-12-25T23:46:47.155153,ETHUSDT,2892.73,28.61,2892.74,7.64
2025-12-25T23:46:47.165130,ETHUSDT,2892.73,28.61,2892.74,3.77
2025-12-25T23:46:47.196939,ETHUSDT,2892.73,28.61,2892.74,4.12
2025-12-25T23:46:47.255802,ETHUSDT,2892.73,23.19,2892.74,4.12
2025-12-25T23:46:47.265040,ETHUSDT,2892.73,28.65,2892.74,4.12
2025-12-25T23:46:47.274710,ETHUSDT,2892.73,28.65,2892.74,10.61
2025-12-25T23:46:47.285263,ETHUSDT,2892.73,23.19,2892.74,10.61
2025-12-25T23:46:47.305153,ETHUSDT,2892.73,23.19,2892.74,17.30
2025-12-25T23:46:47.345506,ETHUSDT,2892.73,28.49,2892.74,17.29
2025-12-25T23:46:47.355044,ETHUSDT,2892.73,23.19,2892.74,18.97
2025-12-25T23:46:47.375081,ETHUSDT,2892.73,23.11,2892.74,18.97
2025-12-25T23:46:47.555595,ETHUSDT,2892.73,23.11,2892.74,21.48
2025-12-25T23:46:47.595457,ETHUSDT,2892.73,22.48,2892.74,21.48
2025-12-25T23:46:47.635644,ETHUSDT,2892.73,17.63,2892.74,21.48
2025-12-25T23:46:47.645164,ETHUSDT,2892.73,22.48,2892.74,21.48
2025-12-25T23:46:47.706196,ETHUSDT,2892.73,22.31,2892.74,21.48
2025-12-25T23:46:47.817909,ETHUSDT,2892.73,22.34,2892.74,21.48
2025-12-25T23:46:47.865600,ETHUSDT,2892.73,27.58,2892.74,21.48
2025-12-25T23:46:47.917363,ETHUSDT,2892.73,27.58,2892.74,19.88
2025-12-25T23:46:47.936247,ETHUSDT,2892.73,27.58,2892.74,20.68
2025-12-25T23:46:47.964752,ETHUSDT,2892.73,18.72,2892.74,21.58
2025-12-25T23:46:47.975641,ETHUSDT,2892.73,19.02,2892.74,21.58
2025-12-25T23:46:48.015624,ETHUSDT,2892.73,13.78,2892.74,21.58
2025-12-25T23:46:48.025184,ETHUSDT,2892.73,13.75,2892.74,21.58
2025-12-25T23:46:48.038532,ETHUSDT,2892.73,14.35,2892.74,21.58
2025-12-25T23:46:48.045254,ETHUSDT,2892.73,14.06,2892.74,22.81
2025-12-25T23:46:48.065067,ETHUSDT,2892.73,14.35,2892.74,22.81
2025-12-25T23:46:48.095464,ETHUSDT,2892.73,14.38,2892.74,22.81
2025-12-25T23:46:48.117303,ETHUSDT,2892.73,14.38,2892.74,22.66
2025-12-25T23:46:48.164911,ETHUSDT,2892.73,14.51,2892.74,22.66
2025-12-25T23:46:48.174712,ETHUSDT,2892.73,16.54,2892.74,21.76
2025-12-25T23:46:48.224813,ETHUSDT,2892.73,21.61,2892.74,21.76
2025-12-25T23:46:48.235176,ETHUSDT,2892.73,21.62,2892.74,21.76
2025-12-25T23:46:48.275564,ETHUSDT,2892.73,21.62,2892.74,21.66
2025-12-25T23:46:48.304599,ETHUSDT,2892.73,5.48,2892.74,21.69
2025-12-25T23:46:48.316529,ETHUSDT,2892.73,5.19,2892.74,21.70
2025-12-25T23:46:48.324363,ETHUSDT,2892.73,5.16,2892.74,21.70
2025-12-25T23:46:48.395515,ETHUSDT,2892.73,17.27,2892.74,21.70
2025-12-25T23:46:48.404621,ETHUSDT,2892.73,19.77,2892.74,21.70
2025-12-25T23:46:48.415210,ETHUSDT,2892.73,14.92,2892.74,21.70
2025-12-25T23:46:48.424426,ETHUSDT,2892.73,25.96,2892.74,20.47
2025-12-25T23:46:48.435136,ETHUSDT,2892.73,13.85,2892.74,21.65
2025-12-25T23:46:48.448341,ETHUSDT,2892.73,13.25,2892.74,21.65
2025-12-25T23:46:48.464845,ETHUSDT,2892.73,13.25,2892.74,21.45
2025-12-25T23:46:48.475332,ETHUSDT,2892.73,18.10,2892.74,21.45
2025-12-25T23:46:48.495095,ETHUSDT,2892.73,13.25,2892.74,21.45
2025-12-25T23:46:48.565618,ETHUSDT,2892.73,13.12,2892.74,21.45
2025-12-25T23:46:48.756070,ETHUSDT,2892.93,4.60,2892.94,0.02
2025-12-25T23:46:48.764980,ETHUSDT,2892.95,29.84,2892.96,34.44
2025-12-25T23:46:48.775589,ETHUSDT,2892.95,32.15,2892.96,36.79
2025-12-25T23:46:48.784943,ETHUSDT,2892.95,8.66,2892.96,36.79
2025-12-25T23:46:48.795378,ETHUSDT,2892.95,2.95,2892.96,36.79
2025-12-25T23:46:48.826624,ETHUSDT,2892.92,0.02,2892.95,8.00
2025-12-25T23:46:48.835636,ETHUSDT,2892.78,0.14,2892.79,81.15
2025-12-25T23:46:48.844507,ETHUSDT,2892.74,0.01,2892.75,73.34
2025-12-25T23:46:48.858346,ETHUSDT,2892.74,0.01,2892.75,73.38
2025-12-25T23:46:48.875817,ETHUSDT,2892.74,0.02,2892.75,73.38
2025-12-25T23:46:48.895074,ETHUSDT,2892.74,5.40,2892.75,52.41
2025-12-25T23:46:48.904499,ETHUSDT,2892.74,1.45,2892.75,52.41
2025-12-25T23:46:48.914945,ETHUSDT,2892.74,1.07,2892.75,52.41
2025-12-25T23:46:48.925515,ETHUSDT,2892.74,1.07,2892.75,52.51
2025-12-25T23:46:48.955162,ETHUSDT,2892.74,1.97,2892.75,52.51
2025-12-25T23:46:48.964667,ETHUSDT,2892.74,2.03,2892.75,52.51
2025-12-25T23:46:48.975141,ETHUSDT,2892.74,3.06,2892.75,52.51
2025-12-25T23:46:48.985577,ETHUSDT,2892.60,0.01,2892.61,4.62
2025-12-25T23:46:48.995442,ETHUSDT,2892.60,0.02,2892.61,98.62
2025-12-25T23:46:49.004770,ETHUSDT,2892.60,0.02,2892.61,101.62
2025-12-25T23:46:49.014940,ETHUSDT,2892.60,0.02,2892.61,101.63
2025-12-25T23:46:49.055930,ETHUSDT,2892.60,0.01,2892.61,101.63
2025-12-25T23:46:49.064927,ETHUSDT,2892.60,1.04,2892.61,101.63
2025-12-25T23:46:49.075297,ETHUSDT,2892.60,1.07,2892.61,101.97
2025-12-25T23:46:49.104803,ETHUSDT,2892.57,3.92,2892.58,95.16
2025-12-25T23:46:49.118895,ETHUSDT,2892.57,3.92,2892.58,101.78
2025-12-25T23:46:49.124141,ETHUSDT,2892.57,3.92,2892.58,97.16
2025-12-25T23:46:49.145164,ETHUSDT,2892.44,0.10,2892.45,5.46
2025-12-25T23:46:49.155416,ETHUSDT,2892.44,0.11,2892.45,100.75
2025-12-25T23:46:49.172151,ETHUSDT,2892.44,0.11,2892.45,104.96
2025-12-25T23:46:49.175702,ETHUSDT,2892.44,0.11,2892.45,105.06
2025-12-25T23:46:49.185744,ETHUSDT,2892.44,0.11,2892.45,95.99
2025-12-25T23:46:49.199782,ETHUSDT,2892.38,0.02,2892.39,95.37
2025-12-25T23:46:49.204751,ETHUSDT,2892.38,0.03,2892.39,101.74
2025-12-25T23:46:49.222321,ETHUSDT,2892.38,0.03,2892.39,101.93
2025-12-25T23:46:49.226057,ETHUSDT,2892.38,0.03,2892.39,101.85
2025-12-25T23:46:49.236162,ETHUSDT,2892.38,0.03,2892.39,97.65
2025-12-25T23:46:49.245285,ETHUSDT,2892.38,0.03,2892.39,97.55
2025-12-25T23:46:49.275815,ETHUSDT,2892.38,1.40,2892.39,97.55
2025-12-25T23:46:49.335104,ETHUSDT,2892.38,1.40,2892.39,97.89
2025-12-25T23:46:49.344716,ETHUSDT,2892.38,1.40,2892.39,88.82
2025-12-25T23:46:49.374749,ETHUSDT,2892.38,1.40,2892.39,87.93
2025-12-25T23:46:49.417351,ETHUSDT,2892.38,1.40,2892.39,80.59
2025-12-25T23:46:49.455308,ETHUSDT,2892.38,1.40,2892.39,84.89
2025-12-25T23:46:49.475356,ETHUSDT,2892.38,1.06,2892.39,84.89
2025-12-25T23:46:49.485215,ETHUSDT,2892.38,1.02,2892.39,85.83
2025-12-25T23:46:49.494831,ETHUSDT,2892.30,0.01,2892.31,0.81
2025-12-25T23:46:49.504776,ETHUSDT,2892.20,0.18,2892.21,14.10
2025-12-25T23:46:49.517271,ETHUSDT,2892.20,0.20,2892.21,82.46
2025-12-25T23:46:49.524995,ETHUSDT,2892.07,0.05,2892.08,37.79
2025-12-25T23:46:49.535018,ETHUSDT,2892.07,0.06,2892.08,52.51
2025-12-25T23:46:49.555285,ETHUSDT,2892.07,0.06,2892.08,39.54
2025-12-25T23:46:49.564758,ETHUSDT,2892.07,0.06,2892.08,39.57
2025-12-25T23:46:49.585206,ETHUSDT,2892.07,0.06,2892.08,40.41
2025-12-25T23:46:49.604637,ETHUSDT,2892.07,0.09,2892.08,41.66
2025-12-25T23:46:49.620526,ETHUSDT,2892.07,0.09,2892.08,37.36
2025-12-25T23:46:49.665141,ETHUSDT,2892.07,0.09,2892.08,36.84
2025-12-25T23:46:49.677012,ETHUSDT,2892.00,0.51,2892.01,4.63
2025-12-25T23:46:49.684978,ETHUSDT,2892.00,0.52,2892.01,95.10
2025-12-25T23:46:49.694907,ETHUSDT,2892.00,0.52,2892.01,95.12
2025-12-25T23:46:49.720226,ETHUSDT,2892.00,0.52,2892.01,99.02
2025-12-25T23:46:49.745061,ETHUSDT,2891.79,0.02,2891.80,1.09
